userid,itemid,rating
A396ELNTQDFYPO,B0009GUOQA,5
A396ELNTQDFYPO,B000CZ0RHY,5
A396ELNTQDFYPO,B0018QJNGC,5
A396ELNTQDFYPO,B001JI2KHS,5
A396ELNTQDFYPO,B002GKGEEI,3
A396ELNTQDFYPO,B00669UEP0,5
A396ELNTQDFYPO,B00721CN9G,1
A396ELNTQDFYPO,B000068NW5,4
A396ELNTQDFYPO,B003HZNP4S,5
A396ELNTQDFYPO,B005PYXX78,5
A396ELNTQDFYPO,B0036E8DE2,5
A396ELNTQDFYPO,B005BTKKRI,5
A396ELNTQDFYPO,B00699T2VY,5
A396ELNTQDFYPO,B001EA3TDK,5
A396ELNTQDFYPO,B006Z76XY4,5
A396ELNTQDFYPO,B0009FUUQ0,5
A396ELNTQDFYPO,B0029RLTGG,3
A396ELNTQDFYPO,B003Y5A4UO,4
A396ELNTQDFYPO,B000068NVI,4
A396ELNTQDFYPO,B0002E5298,1
A396ELNTQDFYPO,B0002GNSUQ,5
A396ELNTQDFYPO,B004XIB07W,5
A396ELNTQDFYPO,739059114,5
A396ELNTQDFYPO,B0002F70J2,5
A396ELNTQDFYPO,B0002F78QC,5
A396ELNTQDFYPO,B0002F7EOI,5
A396ELNTQDFYPO,B000EEJ9N6,4
A396ELNTQDFYPO,B001MZW53W,5
A396ELNTQDFYPO,B0021VNLVQ,4
A396ELNTQDFYPO,B00A6M4TYK,1
A396ELNTQDFYPO,B0002IQMD4,5
A396ELNTQDFYPO,B0002F6WR8,5
A396ELNTQDFYPO,B0002F7ENY,5
A396ELNTQDFYPO,B000BM7YX8,5
A396ELNTQDFYPO,B000MJ40D2,5
A396ELNTQDFYPO,B000OUUG78,5
A396ELNTQDFYPO,B0016HDP4Y,5
A396ELNTQDFYPO,B003ZVBO8I,4
A396ELNTQDFYPO,B0007OGTGS,5
A396ELNTQDFYPO,B000GRUVVA,5
A396ELNTQDFYPO,B000KGYAYQ,5
A396ELNTQDFYPO,B004XJDCMC,5
A396ELNTQDFYPO,B008871VW8,4
A396ELNTQDFYPO,B0002F740W,5
A396ELNTQDFYPO,B0002F7420,5
A396ELNTQDFYPO,B0002F7452,5
A396ELNTQDFYPO,B0002F77OK,5
A396ELNTQDFYPO,B000A2UNKU,5
A396ELNTQDFYPO,B000CGB31W,5
A396ELNTQDFYPO,B001RMFT7O,5
A396ELNTQDFYPO,B0002D0E88,5
A396ELNTQDFYPO,B000E6FVVI,5
A396ELNTQDFYPO,B002GUED8M,5
A396ELNTQDFYPO,B0002F7EUM,5
A396ELNTQDFYPO,B0002NYKLU,4
A396ELNTQDFYPO,B0002D0DWA,5
A396ELNTQDFYPO,B0002F4MLG,5
A396ELNTQDFYPO,B0002F6WS2,5
A396ELNTQDFYPO,B0002F71Q4,4
A396ELNTQDFYPO,B0002F741Q,5
A396ELNTQDFYPO,B0002F74C0,5
A396ELNTQDFYPO,B0002F78PI,5
A396ELNTQDFYPO,B0002F7L28,5
A396ELNTQDFYPO,B0002GZSJK,4
A396ELNTQDFYPO,B0009A37Y2,5
A396ELNTQDFYPO,B000CZ0RLU,5
A396ELNTQDFYPO,B000EENCCA,5
A397ND4UT6BTXR,B00002DDVD,5
A397ND4UT6BTXR,B00000E47I,3
A397ND4UT6BTXR,B000068PYX,4
A397ND4UT6BTXR,B00006486Y,4
A397ND4UT6BTXR,B00006L3W4,5
A397ND4UT6BTXR,B00005YK81,5
A397ND4UT6BTXR,B000GH38YC,3
A397ND4UT6BTXR,B000056OBA,1
A397ND4UT6BTXR,B0007WQB6I,5
A397ND4UT6BTXR,B0016KHATM,5
A397ND4UT6BTXR,B00000BIM5,5
A397ND4UT6BTXR,B002QJX366,5
A39863O016YAT6,B00005NY41,5
A39863O016YAT6,B006RN4PTG,5
A39863O016YAT6,B0074XY9BW,5
A39863O016YAT6,B007CMTNOS,5
A39863O016YAT6,B008BQZYY2,5
A39863O016YAT6,B007ZJ1M9C,5
A39863O016YAT6,B007FGQ15A,5
A39863O016YAT6,B008LBX7S2,5
A39863O016YAT6,B0097LP16G,5
A39863O016YAT6,B005G6G584,5
A39C5CAUXPFG33,B005WJ5WSO,5
A39C5CAUXPFG33,B00000IYI6,4
A39C5CAUXPFG33,B00005OLC3,5
A39C5CAUXPFG33,B00008L3QL,4
A39C5CAUXPFG33,B0014Z4M9U,5
A39C5CAUXPFG33,B00189X97S,5
A39C5CAUXPFG33,B0018ETW1A,5
A39C5CAUXPFG33,B00CDMHC04,4
A39ISGPKMF9X0R,B00005AQ2T,4
A39ISGPKMF9X0R,B0006FMHJ6,5
A39ISGPKMF9X0R,B00016ZKNK,3
A39ISGPKMF9X0R,B000NIVO90,4
A39ISGPKMF9X0R,B00008WQBB,5
A39ISGPKMF9X0R,B000MEYHGC,5
A39ISGPKMF9X0R,B002BZET5E,5
A39ISGPKMF9X0R,B001U4XZUC,5
A39ISGPKMF9X0R,B000IZJ1OS,5
A39ISGPKMF9X0R,B001F1YBUS,5
A39ISGPKMF9X0R,B002QJ51KW,5
A39J7HE14SZTIY,B00070FQO8,5
A39J7HE14SZTIY,B002IC1D5E,2
A39J7HE14SZTIY,B0000AQRSS,5
A39J7HE14SZTIY,B0002E509K,5
A39J7HE14SZTIY,B0009GJGHI,5
A39J7HE14SZTIY,B000W2YBMY,4
A39J7HE14SZTIY,B000RY68PA,5
A39J7HE14SZTIY,B007GGASFI,5
A39JRK784ZX87M,B007F5APVW,5
A39JRK784ZX87M,B000RKL8R2,5
A39JRK784ZX87M,B000RY68PA,5
A39JRK784ZX87M,B005EHINKS,5
A39JRK784ZX87M,B005EHINSK,5
A39JRK784ZX87M,B000SKS2NY,4
A39JRK784ZX87M,B007BXI2EU,4
A39JRK784ZX87M,B0026RTFPQ,5
A39KDVU5JAXJIF,B0002IHFVM,5
A39KDVU5JAXJIF,B003NVN1PY,2
A39KDVU5JAXJIF,B001V3FSD4,4
A39KDVU5JAXJIF,B003VYBD58,4
A39KDVU5JAXJIF,B004T6M7DE,5
A39KDVU5JAXJIF,B000B6DHB2,4
A39KDVU5JAXJIF,B001J5RYXQ,3
A39KDVU5JAXJIF,B004AOKEYO,1
A39KDVU5JAXJIF,B005CP07S8,5
A39KDVU5JAXJIF,B001RIY6FO,5
A39KDVU5JAXJIF,B000R4LQ4S,2
A39KDVU5JAXJIF,B002C4UG5G,2
A39KDVU5JAXJIF,B002T45X1G,5
A39KDVU5JAXJIF,B0002D0CAI,1
A39OW3NJYMRKNP,B0006GW2JA,4
A39OW3NJYMRKNP,B001B9JZ78,5
A39OW3NJYMRKNP,B0002FOVO4,2
A39OW3NJYMRKNP,B0002FOVUI,5
A39OW3NJYMRKNP,B000BD5O5M,4
A39OW3NJYMRKNP,B0057UCTJS,5
A39OW3NJYMRKNP,B00172UVG8,5
A39OW3NJYMRKNP,B004PAXKY4,5
A39OW3NJYMRKNP,B005NFZJSK,4
A39PSAEXTFX857,B0002E52RU,5
A39PSAEXTFX857,B000KIVMFE,3
A39PSAEXTFX857,B000Y0ACNG,5
A39PSAEXTFX857,B001PGXHX0,5
A39PSAEXTFX857,B003JFZ562,5
A39PSAEXTFX857,B003U6EW5U,2
A39PSAEXTFX857,B004H2M5WS,4
A39PSAEXTFX857,B000IO8XFM,5
A39PSAEXTFX857,B000JKTJZS,3
A39TSMHZO4E628,B002024UDE,5
A39TSMHZO4E628,B0002II7H8,5
A39TSMHZO4E628,B000EEHP78,5
A39TSMHZO4E628,B000EEJKSA,5
A39TSMHZO4E628,B002EAHOJE,5
A39TSMHZO4E628,B0052FU602,5
A39TSMHZO4E628,B003B95ETO,5
A39TSMHZO4E628,B0046D59NK,4
A39TSMHZO4E628,B002X49732,5
A39UA7FMPD9M0I,B004509UE8,1
A39UA7FMPD9M0I,B007WG2QJ8,5
A39UA7FMPD9M0I,B0002GZBO2,3
A39UA7FMPD9M0I,B000EENH5W,1
A39UA7FMPD9M0I,B001FB5Z9Y,4
A39UA7FMPD9M0I,B0046XSEAK,5
A39UA7FMPD9M0I,B004ZKIHVU,3
A39UA7FMPD9M0I,B004K3GNJ0,5
A39UA7FMPD9M0I,B00G059BU4,4
A39VT91VD5N5ZZ,B0001CCX8O,5
A39VT91VD5N5ZZ,B000035QA1,5
A39VT91VD5N5ZZ,B00006487E,5
A39VT91VD5N5ZZ,B00004SWMC,5
A39VT91VD5N5ZZ,B00000C3K9,4
A39VT91VD5N5ZZ,B00000IQHY,4
A39VT91VD5N5ZZ,B00005S23G,5
A39VT91VD5N5ZZ,B0013JZ4FS,5
A39VT91VD5N5ZZ,B0013JZ4D0,5
A39VT91VD5N5ZZ,B000GYHZ62,5
A39VT91VD5N5ZZ,B0000666GE,5
A39VT91VD5N5ZZ,B0027GWJEU,4
A39VT91VD5N5ZZ,B0000AKQ9I,4
A39VT91VD5N5ZZ,B0000037K8,5
A39VT91VD5N5ZZ,B0000023Q4,5
A39VT91VD5N5ZZ,B001AS6A9G,5
A39VT91VD5N5ZZ,B000001XX9,2
A39VT91VD5N5ZZ,B001F0K004,5
A39VT91VD5N5ZZ,B000001RWW,5
A39W0UH2F3QK3I,B000K669LS,5
A39W0UH2F3QK3I,B002EWV7Q8,4
A39W0UH2F3QK3I,B000OR2QX8,5
A39W0UH2F3QK3I,B0002GNUYU,5
A39W0UH2F3QK3I,B0046XSEA0,5
A39W0UH2F3QK3I,B0012HK3JI,5
A39W0UH2F3QK3I,B0009EQMZE,5
A39W0UH2F3QK3I,B0002DVBJY,5
A39W0UH2F3QK3I,B000P4FBQO,5
A39Z81X640G803,B0087H08RS,2
A39Z81X640G803,B000MWWT6E,4
A39Z81X640G803,B0086UZMCM,5
A39Z81X640G803,B00181ER7C,4
A39Z81X640G803,B001PZ79LC,5
A39Z81X640G803,B003VIH8DA,5
A39Z81X640G803,B00DOA6RVE,5
A39Z81X640G803,B001KZ0S9W,4
A39Z81X640G803,B001KNLXAC,4
A39Z81X640G803,B008X7M9EW,5
A39Z81X640G803,B00BRNHTUS,4
A39ZK4KYML9463,B0002OPGF8,5
A39ZK4KYML9463,B0006OHVK2,5
A39ZK4KYML9463,B0006ZSU5G,5
A39ZK4KYML9463,B0042EZH6W,5
A39ZK4KYML9463,B006JRBEZI,5
A39ZK4KYML9463,B0002F77B8,4
A39ZK4KYML9463,B0037GRGFQ,5
A39ZK4KYML9463,B003USDT66,5
A39ZK4KYML9463,B003USFXPG,5
A39ZK4KYML9463,B0051WAJ5S,5
A39ZK4KYML9463,B0002DV7ZM,5
A39ZK4KYML9463,B004TH4I0S,5
A3A0W4OKI6TEGP,B0008JIM4Y,3
A3A0W4OKI6TEGP,B0013OBUO2,5
A3A0W4OKI6TEGP,B0018TJ5JY,3
A3A0W4OKI6TEGP,B001R2T5U6,5
A3A0W4OKI6TEGP,B0002D01IG,5
A3A0W4OKI6TEGP,B001J5RYXQ,5
A3A0W4OKI6TEGP,B001JVRNVS,5
A3A0W4OKI6TEGP,B001LQAO26,5
A3A0W4OKI6TEGP,B000UJHIS8,5
A3A0W4OKI6TEGP,B000Z36F06,5
A3A3ZCWP7Z4V4K,B0002KZW9W,5
A3A3ZCWP7Z4V4K,B003YU6O5I,5
A3A3ZCWP7Z4V4K,B0002KZIYG,5
A3A3ZCWP7Z4V4K,B0002E1O3G,5
A3A3ZCWP7Z4V4K,B0002E2GMY,5
A3A3ZCWP7Z4V4K,B000L6GD04,5
A3A3ZCWP7Z4V4K,B000WN4J9S,5
A3A3ZCWP7Z4V4K,B002AQNGIU,4
A3A3ZCWP7Z4V4K,B002IROH0M,5
A3A3ZCWP7Z4V4K,B003H8XP68,5
A3A3ZCWP7Z4V4K,B003YNO3BM,5
A3A3ZCWP7Z4V4K,B004TGVRDA,5
A3A3ZCWP7Z4V4K,B005AIVN3U,5
A3A3ZCWP7Z4V4K,B006SNRTLQ,5
A3A3ZCWP7Z4V4K,B00B5IIC3I,5
A3A3ZCWP7Z4V4K,B00CS4L7DK,5
A3A3ZCWP7Z4V4K,B0002KZJ68,5
A3A3ZCWP7Z4V4K,B0002KZU1C,5
A3A3ZCWP7Z4V4K,B0015YM828,4
A3A4UKJUP34E18,B003SZDFM4,5
A3A4UKJUP34E18,B000ULAP4U,5
A3A4UKJUP34E18,B000V8GA46,5
A3A4UKJUP34E18,B000XPO0IU,4
A3A4UKJUP34E18,B000XPPRBE,5
A3A4UKJUP34E18,B0002GZSNQ,5
A3A4UKJUP34E18,B001KLW2WM,2
A3A4UKJUP34E18,B0002F78UI,5
A3A4UKJUP34E18,B0002F7IN0,5
A3A4UKJUP34E18,B0006ZXFWO,1
A3A4UKJUP34E18,B005FG34F2,5
A3A4UKJUP34E18,B0058DEJGU,5
A3A58UVF057W0N,B0017TZ92W,5
A3A58UVF057W0N,B001MJKUCQ,2
A3A58UVF057W0N,B001SB1JVY,3
A3A58UVF057W0N,B0000CD7ZB,5
A3A58UVF057W0N,B0022NG9QW,4
A3A58UVF057W0N,B004J80CTI,4
A3A58UVF057W0N,B001V7UTTS,5
A3A58UVF057W0N,B006660TTO,4
A3A58UVF057W0N,B0062QFYR0,5
A3A6H8SFKSO9ZC,B000N3SHW2,5
A3A6H8SFKSO9ZC,B0002F58TG,4
A3A6H8SFKSO9ZC,B000A6ASSS,5
A3A6H8SFKSO9ZC,B0002E1G5C,4
A3A6H8SFKSO9ZC,B0002GLDQM,5
A3A6H8SFKSO9ZC,B000AS7QJU,5
A3A6H8SFKSO9ZC,B000JKRFUE,5
A3A6H8SFKSO9ZC,B0021ESJ1A,3
A3AAUG2Z6BD186,B00BUQWA42,5
A3AAUG2Z6BD186,B0002GML4U,5
A3AAUG2Z6BD186,B0002U8E88,2
A3AAUG2Z6BD186,B0009RLE5Y,5
A3AAUG2Z6BD186,B000RLGRI6,5
A3AAUG2Z6BD186,B001PGXHX0,5
A3AAUG2Z6BD186,B002TUTUIM,5
A3AAUG2Z6BD186,B004G1M8IQ,5
A3AAUG2Z6BD186,B004VDD4ZK,5
A3AAUG2Z6BD186,B00ANIUDVU,5
A3AAUG2Z6BD186,B00BUR59QW,5
A3AAUG2Z6BD186,B0010CAEFS,5
A3AAUG2Z6BD186,B003N19036,5
A3AAUG2Z6BD186,B004UJHTEM,5
A3AAUG2Z6BD186,B005NACC6M,4
A3ABAA36CZVYNX,B002EWV8IU,5
A3ABAA36CZVYNX,B0016MJ1T2,5
A3ABAA36CZVYNX,B000KIPT30,5
A3ABAA36CZVYNX,B000CZ0RJC,5
A3ABAA36CZVYNX,B001BELXPK,5
A3ABAA36CZVYNX,B001GZOU4A,5
A3ABAA36CZVYNX,B0036B8A2K,5
A3ABAA36CZVYNX,B005M0TKL8,5
A3ABAA36CZVYNX,B0009K9MUA,4
A3ABAA36CZVYNX,B006YV39QQ,5
A3ABAA36CZVYNX,B001LJUVO4,3
A3ABAA36CZVYNX,B000HVXMNE,5
A3ABAA36CZVYNX,B001QOGLQ6,5
A3AGHEETVTCBQI,B00099DA2W,5
A3AGHEETVTCBQI,B000ZDIIBK,5
A3AGHEETVTCBQI,B000B6FB8O,5
A3AGHEETVTCBQI,B003USFXOM,5
A3AGHEETVTCBQI,B00542WZ20,5
A3AGHEETVTCBQI,B005M0CK9M,5
A3AGHEETVTCBQI,B0002GZM00,5
A3AGHEETVTCBQI,B001KXZJ0C,3
A3AGHEETVTCBQI,B0002D0CCQ,5
A3AGHEETVTCBQI,B0002DVKOA,3
A3AGHEETVTCBQI,B0002D01EA,5
A3AGHEETVTCBQI,B003UEZB2K,5
A3AGHEETVTCBQI,B004M17MEK,2
A3AGHEETVTCBQI,B001J1JRN0,5
A3AGHEETVTCBQI,B003VWJ2K8,5
A3AGHEETVTCBQI,B0011XETDO,5
A3AGHEETVTCBQI,B001R2H0BC,5
A3AGHEETVTCBQI,B0002E595U,5
A3AGHEETVTCBQI,B000BW8WGG,5
A3AGHEETVTCBQI,B0002MSQVQ,5
A3AGHEETVTCBQI,B0002GZMYG,5
A3AGHEETVTCBQI,B003OG9NH8,5
A3AGHEETVTCBQI,B004U1QDL0,5
A3AGHEETVTCBQI,B000P3YFQW,5
A3AGHEETVTCBQI,B0002CZUK6,5
A3AGHEETVTCBQI,B005NJ2JW0,5
A3AI7RIH70YXAI,B0031SUP26,5
A3AI7RIH70YXAI,B008VUZ6PU,5
A3AI7RIH70YXAI,B006LYNGLY,5
A3AI7RIH70YXAI,B0069JGGTA,5
A3AI7RIH70YXAI,B004OU2IQG,5
A3AI7RIH70YXAI,B009E3EWPI,4
A3AI7RIH70YXAI,B0009R0A1S,1
A3AI7RIH70YXAI,B0002D0J4C,5
A3AI7RIH70YXAI,B0002F5BG6,5
A3AI7RIH70YXAI,B0002D09HE,5
A3AI7RIH70YXAI,B0002D0FD2,2
A3AI7RIH70YXAI,B009ELKA6U,4
A3AI7RIH70YXAI,B000068NUX,5
A3AOPVQ7EZHTWA,B0002GLCRC,4
A3AOPVQ7EZHTWA,B000FUO5QA,3
A3AOPVQ7EZHTWA,B0002CZZNI,4
A3AOPVQ7EZHTWA,B0002F6ZJI,4
A3AOPVQ7EZHTWA,B0000CD7ZB,4
A3AOPVQ7EZHTWA,B002373LVS,5
A3AOPVQ7EZHTWA,B002QQC1ZI,4
A3AOPVQ7EZHTWA,B000BVS7WQ,3
A3AOPVQ7EZHTWA,B003V3C5Z6,5
A3AOPVQ7EZHTWA,B0002E2KUW,5
A3AOPVQ7EZHTWA,B005FKF1PY,3
A3AOPVQ7EZHTWA,B004HZBNBY,4
A3AOPVQ7EZHTWA,B0002F7K7Y,4
A3AOPVQ7EZHTWA,B002C4SM5W,4
A3AOPVQ7EZHTWA,B000FP94Z2,2
A3AOPVQ7EZHTWA,B0002GZ64M,5
A3AOPVQ7EZHTWA,B001L8NFCU,5
A3AOPVQ7EZHTWA,B0052S3WFU,5
A3AOPVQ7EZHTWA,B0002D0JZ6,5
A3AOPVQ7EZHTWA,B008BPI2HE,5
A3AOPVQ7EZHTWA,B0002E3CHC,5
A3AOPVQ7EZHTWA,B001RMKUKA,3
A3AOPVQ7EZHTWA,B00724HCRQ,5
A3AOPVQ7EZHTWA,B00AQBT3EW,5
A3AOPVQ7EZHTWA,B00B9060X6,4
A3AOPVQ7EZHTWA,B0002CZU1U,5
A3AOPVQ7EZHTWA,B00E0EXYMS,5
A3AOPVQ7EZHTWA,B00466HLXI,5
A3AOPVQ7EZHTWA,B00F3W27GA,4
A3AOPVQ7EZHTWA,B00EQH1DBI,5
A3AOPVQ7EZHTWA,B0077AMRWU,5
A3AOPVQ7EZHTWA,B0051WAJ5S,5
A3AQNKK6JXNF3H,B002LKG8DA,4
A3AQNKK6JXNF3H,B0002D0I02,5
A3AQNKK6JXNF3H,B000EEJJK4,5
A3AQNKK6JXNF3H,B0026RNEPS,4
A3AQNKK6JXNF3H,B000COEMV2,5
A3AQNKK6JXNF3H,B004ZWG72O,4
A3AQNKK6JXNF3H,B00C0YJA9G,5
A3AQNKK6JXNF3H,B0002OMOGC,5
A3AQNKK6JXNF3H,B000EEJ6OI,5
A3AQOIFJ13G0F2,B000G8BD20,3
A3AQOIFJ13G0F2,B0002E1UF8,2
A3AQOIFJ13G0F2,B0002E3754,5
A3AQOIFJ13G0F2,B000Z4M9NC,4
A3AQOIFJ13G0F2,B0002E3D44,5
A3AQOIFJ13G0F2,B000CD1R84,5
A3AQOIFJ13G0F2,B000RW9STK,5
A3AQOIFJ13G0F2,B003KZYGHK,5
A3AQOIFJ13G0F2,B0002GZBLU,5
A3AQOIFJ13G0F2,B0002GZQ5Q,1
A3ARPUKCI6R91Y,B001D4EXSM,4
A3ARPUKCI6R91Y,B001R23G1K,5
A3ARPUKCI6R91Y,B003BLPCBC,4
A3ARPUKCI6R91Y,B001RNOHHG,4
A3ARPUKCI6R91Y,B001R23FZC,4
A3ARPUKCI6R91Y,B003H93MH4,4
A3ARPUKCI6R91Y,B0033PSGSW,4
A3ARPUKCI6R91Y,B003AYDQKE,4
A3ARPUKCI6R91Y,B0009E6RQS,4
A3ARPUKCI6R91Y,B000J5UEGQ,4
A3ARPUKCI6R91Y,B004LG72W8,5
A3ARPUKCI6R91Y,B000RNB720,5
A3ARSPDQYDZVNS,B004Y1NDGY,3
A3ARSPDQYDZVNS,B0009S5JMM,5
A3ARSPDQYDZVNS,B0014ZG676,3
A3ARSPDQYDZVNS,B0002E3CL8,5
A3ARSPDQYDZVNS,B000LQOR84,3
A3ARSPDQYDZVNS,B003KWFYCE,2
A3ARSPDQYDZVNS,B000T4OO6I,3
A3ARSPDQYDZVNS,B0002CZTI4,5
A3ARSPDQYDZVNS,B003S3S0DU,4
A3ARSPDQYDZVNS,B005D1PUWY,5
A3ARSPDQYDZVNS,B003B0I09Y,3
A3ARSPDQYDZVNS,B0007WRNQK,3
A3ARSPDQYDZVNS,B0009SZML0,3
A3ARSPDQYDZVNS,B0002EJVUY,5
A3ARSPDQYDZVNS,B001HRYD0I,4
A3ARSPDQYDZVNS,B005H3I0DE,1
A3ARSPDQYDZVNS,B0002FORLG,5
A3ARSPDQYDZVNS,B000EE8YPK,5
A3ARSPDQYDZVNS,B003NAXOAC,5
A3ARSPDQYDZVNS,B003WTPUR4,1
A3ARSPDQYDZVNS,B0002MJTYO,4
A3ARSPDQYDZVNS,B0002CZV46,5
A3ARSPDQYDZVNS,B0002FOD74,4
A3ARSPDQYDZVNS,B0002MS7O2,3
A3ARSPDQYDZVNS,B000RW20Q8,3
A3ARSPDQYDZVNS,B001LQU3EA,4
A3AT69S9R8ZWGT,B0002GYYHM,5
A3AT69S9R8ZWGT,B000A6ASSS,5
A3AT69S9R8ZWGT,B001JJFR8Q,5
A3AT69S9R8ZWGT,B004LY1R3A,5
A3AT69S9R8ZWGT,B007EJR7E2,5
A3AT69S9R8ZWGT,B007EJR8KU,5
A3AT69S9R8ZWGT,B0002GZLZQ,5
A3AT69S9R8ZWGT,B0002CZV46,5
A3AUECYM0M0YSX,B00004SSHZ,5
A3AUECYM0M0YSX,B0000030B2,2
A3AUECYM0M0YSX,B000056TKG,3
A3AUECYM0M0YSX,B00004VEPQ,5
A3AUECYM0M0YSX,B0000AKUAH,3
A3AUECYM0M0YSX,B0000013RN,5
A3AUECYM0M0YSX,B000J20D6U,4
A3AUECYM0M0YSX,B0007LZKAW,3
A3AUECYM0M0YSX,B0000A4G60,4
A3AUECYM0M0YSX,B00070EBBM,5
A3AYG8KARLUBN1,B000XTJJSW,5
A3AYG8KARLUBN1,B0002F6JV2,2
A3AYG8KARLUBN1,B002MTBTD4,5
A3AYG8KARLUBN1,B006NYIA8Q,5
A3AYG8KARLUBN1,B0002F4ZSQ,5
A3AYG8KARLUBN1,B006NYNQ0S,5
A3AYG8KARLUBN1,B0002D0DVQ,5
A3AYG8KARLUBN1,B0002F73I0,5
A3AYG8KARLUBN1,B0002FOA9K,5
A3AYG8KARLUBN1,B0002FOIL0,5
A3AYG8KARLUBN1,B0002ZL1FQ,5
A3AYG8KARLUBN1,B0009RP0E0,5
A3AYG8KARLUBN1,B001RXY44C,5
A3AZ44SMA0QNW7,B0002F7K7Y,5
A3AZ44SMA0QNW7,B0002GLDQM,3
A3AZ44SMA0QNW7,B0002F519I,5
A3AZ44SMA0QNW7,B003HNNYWI,5
A3AZ44SMA0QNW7,B004EPYQDY,5
A3AZ44SMA0QNW7,B000EEL3EO,4
A3AZ44SMA0QNW7,B0002KZEB8,5
A3AZ44SMA0QNW7,B0006ZNB8M,5
A3AZ44SMA0QNW7,B000L6GD04,5
A3AZ44SMA0QNW7,B0002F4VBM,5
A3AZ44SMA0QNW7,B001OSUT30,5
A3AZ44SMA0QNW7,B0030LBOKQ,5
A3AZ44SMA0QNW7,B000DZB8CQ,5
A3AZ44SMA0QNW7,B001CJ2QZU,5
A3AZ44SMA0QNW7,B000RNB720,5
A3AZ44SMA0QNW7,B0042AHJOO,4
A3AZ44SMA0QNW7,B003AYPT8G,5
A3AZ44SMA0QNW7,B0093DW0SA,5
A3AZ44SMA0QNW7,B009BZY1CS,5
A3AZ44SMA0QNW7,B0006ZNA4W,5
A3AZ44SMA0QNW7,B00127HZG2,5
A3AZ44SMA0QNW7,B00APE1DTS,5
A3AZ44SMA0QNW7,B001CJ17GY,5
A3AZB1P58VUUX6,B000V6E01I,5
A3AZB1P58VUUX6,B001FB5Z3K,4
A3AZB1P58VUUX6,B003B95ETO,5
A3AZB1P58VUUX6,B008LMS4MK,3
A3AZB1P58VUUX6,B0002J6I7S,5
A3AZB1P58VUUX6,B000EENO2S,5
A3AZB1P58VUUX6,B001D2TPZU,5
A3AZB1P58VUUX6,B002URT2BY,5
A3AZB1P58VUUX6,B0033P1O6S,4
A3B3UYKTFKZVO0,B0002CZVXM,5
A3B3UYKTFKZVO0,B001PGXIRU,5
A3B3UYKTFKZVO0,B0033PSGSW,4
A3B3UYKTFKZVO0,B003KR2MTC,5
A3B3UYKTFKZVO0,B006ZLZO72,5
A3B3UYKTFKZVO0,B0072MW4ZI,5
A3B3UYKTFKZVO0,B008P3342A,3
A3B3UYKTFKZVO0,B008TNAFZK,5
A3B3UYKTFKZVO0,B008Y4OT9W,5
A3B629NTXSVRMV,B00DLCUB8K,5
A3B629NTXSVRMV,B00GVG9WLU,5
A3B629NTXSVRMV,B00GVGGHSG,5
A3B629NTXSVRMV,B00GVGHHCG,5
A3B629NTXSVRMV,B00GVGI8NI,5
A3B629NTXSVRMV,B00K4JOOYU,5
A3B629NTXSVRMV,B00K4JQ5LK,5
A3B629NTXSVRMV,B00K4JSA68,5
A3BEKIXEMSZ9PL,B0002E1O2M,5
A3BEKIXEMSZ9PL,B005CQ2ZY6,5
A3BEKIXEMSZ9PL,B005CQ30A4,5
A3BEKIXEMSZ9PL,B007PKR3SK,2
A3BEKIXEMSZ9PL,B0073XCZ3C,5
A3BEKIXEMSZ9PL,B005FKF1PY,4
A3BEKIXEMSZ9PL,B00DWBKJV4,4
A3BEKIXEMSZ9PL,B000EENMKC,5
A3BEKIXEMSZ9PL,B002FN0ANC,5
A3BJOYY5ZWF5VM,B00008GQGN,5
A3BJOYY5ZWF5VM,B004K4T6B6,5
A3BJOYY5ZWF5VM,B003MCG3B8,5
A3BJOYY5ZWF5VM,B0000640BK,5
A3BJOYY5ZWF5VM,B00006L773,4
A3BJOYY5ZWF5VM,B000E0LBAE,5
A3BJOYY5ZWF5VM,B006DICW90,5
A3BJOYY5ZWF5VM,B000001GB5,4
A3BJOYY5ZWF5VM,B0000016FS,5
A3BJOYY5ZWF5VM,B00A0VVPSU,5
A3BJOYY5ZWF5VM,B0006OR16G,5
A3BJOYY5ZWF5VM,B004ZHEI0C,5
A3BJOYY5ZWF5VM,B00AOG6P86,4
A3BJOYY5ZWF5VM,B001Q2RVQM,5
A3BJOYY5ZWF5VM,B009P8LDSG,5
A3BJOYY5ZWF5VM,B003XWFLQ0,5
A3BJOYY5ZWF5VM,B00007L2PD,5
A3BJOYY5ZWF5VM,B001TKKAEQ,5
A3BJOYY5ZWF5VM,B0042GNDRU,5
A3BJOYY5ZWF5VM,B000787WVK,4
A3BJOYY5ZWF5VM,B00005QIT3,5
A3BJOYY5ZWF5VM,B00847KFDS,4
A3BJOYY5ZWF5VM,B005JWX7C2,5
A3BJOYY5ZWF5VM,B008FR3MSM,5
A3BJOYY5ZWF5VM,B00BA7Z066,5
A3BJOYY5ZWF5VM,B00BN1QV1M,5
A3BJOYY5ZWF5VM,B0001FYR30,4
A3BJOYY5ZWF5VM,B006LL01RO,5
A3BJOYY5ZWF5VM,B005OCESHA,5
A3BJOYY5ZWF5VM,B003TOS8EY,3
A3BMC6FKX00U4H,B000068NTZ,5
A3BMC6FKX00U4H,B0002F73PS,5
A3BMC6FKX00U4H,B0002F78QW,5
A3BMC6FKX00U4H,B003Y5A4UO,5
