,userid,itemid,rating,timestamp
339365,A2FHTXLKY1XJDB,B0040IM9UW,5.0,1388620800
336070,A2FHTXLKY1XJDB,B003YKSKBE,5.0,1388793600
366235,A2FHTXLKY1XJDB,B004STXWTU,4.0,1389744000
475575,A2FHTXLKY1XJDB,B00CWYONFU,4.0,1403827200
21106,A2FIT02U72A9IY,B0000C8WZU,5.0,1131580800
18138,A2FIT02U72A9IY,B00008GQGN,5.0,1134172800
14374,A2FIT02U72A9IY,B000069KKZ,4.0,1143072000
113464,A2FIT02U72A9IY,B0009JVOJI,4.0,1143072000
150512,A2FIT02U72A9IY,B000I5YVLG,5.0,1193184000
121911,A2FIT02U72A9IY,B000BCHJGU,4.0,1197504000
186158,A2FIT02U72A9IY,B000VAQY3G,5.0,1197849600
24068,A2FIT02U72A9IY,B00020HEQQ,4.0,1198108800
201087,A2FIT02U72A9IY,B0012DACLG,5.0,1211414400
18273,A2FIT02U72A9IY,B00008NR7A,5.0,1213142400
20311,A2FIT02U72A9IY,B0000AKQ9I,5.0,1213660800
12071,A2FIT02U72A9IY,B00005YK81,4.0,1237852800
354301,A2FIW2RCHNRPBH,B004HJ1ZB8,5.0,1339459200
407369,A2FIW2RCHNRPBH,B0068TSMD4,2.0,1339459200
234024,A2FIW2RCHNRPBH,B001J8EZ4Y,4.0,1340150400
52123,A2FIW2RCHNRPBH,B0002E3CNG,4.0,1346025600
258234,A2FIW2RCHNRPBH,B001W99HE8,5.0,1346112000
324859,A2FIW2RCHNRPBH,B003RWSC1M,2.0,1346112000
172358,A2FIW2RCHNRPBH,B000RKAFIU,5.0,1355270400
172973,A2FIW2RCHNRPBH,B000RMQM4E,5.0,1355270400
39759,A2FIW2RCHNRPBH,B0002D0N70,5.0,1363737600
479041,A2FIW2RCHNRPBH,B00DJZSAOQ,2.0,1393286400
211792,A2FIYNFKZQXGWO,B0018T1ORA,5.0,1300838400
268945,A2FIYNFKZQXGWO,B002B3JXK2,4.0,1300838400
12899,A2FIYNFKZQXGWO,B000068NTC,5.0,1312243200
98679,A2FIYNFKZQXGWO,B0006GR4L6,5.0,1317859200
37064,A2FIYNFKZQXGWO,B0002D0CSU,5.0,1331856000
300723,A2FIYNFKZQXGWO,B0037BS73Q,5.0,1346716800
310791,A2FIYNFKZQXGWO,B003DVGVIS,3.0,1352678400
192926,A2FIYNFKZQXGWO,B000XPNZ72,5.0,1386288000
193358,A2FIYNFKZQXGWO,B000XPRSTI,5.0,1386288000
85675,A2FIYNFKZQXGWO,B0002KZDI2,3.0,1388275200
100745,A2FIYNFKZQXGWO,B0006NDF8A,5.0,1388275200
136825,A2FIYNFKZQXGWO,B000EELFI8,5.0,1388707200
47779,A2FIYXK97CTS6D,B0002E2KPC,5.0,1336176000
134505,A2FIYXK97CTS6D,B000EEJ8AK,5.0,1337472000
298604,A2FIYXK97CTS6D,B0035GXV6G,2.0,1338508800
227654,A2FIYXK97CTS6D,B001FB5Z44,5.0,1341964800
82618,A2FIYXK97CTS6D,B0002IHFVM,2.0,1365638400
227196,A2FIYXK97CTS6D,B001F4X1WY,5.0,1365638400
78849,A2FIYXK97CTS6D,B0002H0A3S,5.0,1389225600
174705,A2FIYXK97CTS6D,B000RXN6SS,5.0,1393545600
404353,A2FIYXK97CTS6D,B00646MZHK,5.0,1395273600
43198,A2FIYXK97CTS6D,B0002E1G5C,4.0,1404518400
219259,A2FJ284WP73YLN,B001B82JUO,4.0,1277683200
172540,A2FJ284WP73YLN,B000RKVH0K,4.0,1282176000
208594,A2FJ284WP73YLN,B001760LMI,5.0,1282176000
296574,A2FJ284WP73YLN,B0033AHUWK,5.0,1287360000
221410,A2FJ284WP73YLN,B001C4NQ3Q,3.0,1300147200
269456,A2FJ284WP73YLN,B002BRPFVO,3.0,1302480000
201738,A2FJ284WP73YLN,B0012T6FSO,4.0,1309737600
299539,A2FJ284WP73YLN,B003674IQQ,3.0,1311206400
365579,A2FJ284WP73YLN,B004RVHH3Q,4.0,1311206400
380977,A2FJ284WP73YLN,B0057RW5I6,3.0,1311206400
19702,A2FJ284WP73YLN,B00009W40J,3.0,1328486400
198659,A2FJ284WP73YLN,B0010KCP98,4.0,1328486400
269465,A2FJ284WP73YLN,B002BRQTEG,4.0,1333929600
3945,A2FJCITRT7GQ0N,B000003CAL,5.0,1326499200
303062,A2FJCITRT7GQ0N,B003951K9S,5.0,1333238400
303046,A2FJCITRT7GQ0N,B00394UCUM,5.0,1334448000
132236,A2FJCITRT7GQ0N,B000EDWLB4,5.0,1336867200
23381,A2FJCITRT7GQ0N,B0001ENX7C,4.0,1339286400
389359,A2FJCITRT7GQ0N,B005FRI1X6,5.0,1350777600
402641,A2FJCITRT7GQ0N,B005Y32470,5.0,1350777600
429141,A2FJCITRT7GQ0N,B00822TWGG,5.0,1350777600
437015,A2FJCITRT7GQ0N,B008KP62WC,5.0,1350777600
437959,A2FJCITRT7GQ0N,B008OKVJGM,5.0,1350777600
441237,A2FJCITRT7GQ0N,B0092GXQEU,5.0,1350777600
67104,A2FJCITRT7GQ0N,B0002F7K7Y,5.0,1350950400
246398,A2FJCITRT7GQ0N,B001PGXIVG,4.0,1350950400
390043,A2FJCITRT7GQ0N,B005GG0YV8,5.0,1350950400
436960,A2FJCITRT7GQ0N,B008K4W3YO,5.0,1350950400
251816,A2FJCITRT7GQ0N,B001RNHDAY,5.0,1351209600
19215,A2FJCITRT7GQ0N,B00009PN8W,4.0,1353628800
434669,A2FJCITRT7GQ0N,B008CNZGTW,5.0,1356220800
303067,A2FJCITRT7GQ0N,B003954H52,5.0,1356480000
416849,A2FJCITRT7GQ0N,B0077C7Q1U,5.0,1360972800
441355,A2FJCITRT7GQ0N,B0092SXW56,5.0,1383523200
434396,A2FJCITRT7GQ0N,B008BSA706,5.0,1384732800
447819,A2FJCITRT7GQ0N,B009LRJ87O,5.0,1384732800
7705,A2FJCITRT7GQ0N,B00004SAJT,4.0,1388880000
370511,A2FKE9G3V61F2D,B004WDQ622,1.0,1392163200
255822,A2FKE9G3V61F2D,B001U5NA4C,5.0,1392336000
471623,A2FKE9G3V61F2D,B00CDGIRXQ,5.0,1392336000
488143,A2FKE9G3V61F2D,B00FDLIBFM,5.0,1392940800
167927,A2FKE9G3V61F2D,B000P5YFDI,5.0,1393459200
178415,A2FKE9G3V61F2D,B000T50RSQ,5.0,1393459200
215837,A2FKE9G3V61F2D,B0019QJW2G,5.0,1395187200
366377,A2FKE9G3V61F2D,B004SX1BCG,1.0,1398470400
467752,A2FKE9G3V61F2D,B00BUQH7XQ,1.0,1400716800
480849,A2FKE9G3V61F2D,B00DWBKJV4,3.0,1405555200
126973,A2FKY0H8XIVS49,B000C4KDTW,5.0,1325635200
203130,A2FKY0H8XIVS49,B0013O51BA,5.0,1362528000
203278,A2FKY0H8XIVS49,B0013OBUQ0,5.0,1365120000
315715,A2FKY0H8XIVS49,B003H95LWI,4.0,1365897600
273493,A2FKY0H8XIVS49,B002GHBZ5E,4.0,1369526400
244858,A2FKY0H8XIVS49,B001P3UPOC,3.0,1370822400
74099,A2FKY0H8XIVS49,B0002GOK2G,3.0,1377734400
405684,A2FKY0H8XIVS49,B0064RHHQS,4.0,1377734400
355448,A2FKY0H8XIVS49,B004IEBSV4,3.0,1378598400
460963,A2FKY0H8XIVS49,B00B9L57Q6,3.0,1379116800
389163,A2FKY0H8XIVS49,B005FLZB5I,3.0,1382918400
238515,A2FKY0H8XIVS49,B001LNO9IE,5.0,1385596800
340280,A2FKY0H8XIVS49,B0041T40IE,5.0,1385596800
340313,A2FKY0H8XIVS49,B0041T41IS,3.0,1385596800
158098,A2FKY0H8XIVS49,B000L0I088,4.0,1386806400
452430,A2FKY0H8XIVS49,B00AA69LP4,4.0,1389225600
452433,A2FKY0H8XIVS49,B00AA69MBM,3.0,1389830400
408875,A2FKY0H8XIVS49,B006HY86C2,5.0,1395964800
408894,A2FKY0H8XIVS49,B006HY8BPO,5.0,1395964800
169168,A2FNBA2IE59Q7V,B000PMFTDQ,4.0,1388448000
18118,A2FNBA2IE59Q7V,B00008GQ8G,5.0,1388534400
389605,A2FNBA2IE59Q7V,B005FVFWFC,4.0,1389571200
18114,A2FNBA2IE59Q7V,B00008GQ8B,4.0,1391040000
295631,A2FNBA2IE59Q7V,B0031P6XRU,4.0,1391472000
3994,A2FNBA2IE59Q7V,B000003FG2,5.0,1392422400
326281,A2FNBA2IE59Q7V,B003TUG3UO,5.0,1392854400
369013,A2FNBA2IE59Q7V,B004UVCP80,4.0,1393027200
390389,A2FNBA2IE59Q7V,B005H1SEU0,4.0,1393286400
468657,A2FNBA2IE59Q7V,B00BX8TZM2,4.0,1394064000
99132,A2FNBA2IE59Q7V,B0006IGQ7C,4.0,1394496000
296307,A2FNBA2IE59Q7V,B0032Z1IFQ,4.0,1394841600
101869,A2FNBA2IE59Q7V,B0006OR0EO,4.0,1395014400
309776,A2FNBA2IE59Q7V,B003D0ZNWO,5.0,1395532800
6601,A2FNBA2IE59Q7V,B000025L5W,5.0,1395619200
374157,A2FNBA2IE59Q7V,B004ZHEI0C,5.0,1397606400
138714,A2FNBA2IE59Q7V,B000EMGERW,5.0,1399248000
131683,A2FNBA2IE59Q7V,B000E6EGY6,4.0,1400198400
24174,A2FNBA2IE59Q7V,B00021T5SU,5.0,1403568000
6802,A2FNBA2IE59Q7V,B000028BSU,4.0,1404345600
205624,A2FNBA2IE59Q7V,B0015LPS0A,5.0,1404864000
170421,A2FP0EGW1D05HO,B000QDLLV8,5.0,1202515200
77129,A2FP0EGW1D05HO,B0002GZANO,5.0,1208217600
86674,A2FP0EGW1D05HO,B0002KZRM4,5.0,1208217600
154405,A2FP0EGW1D05HO,B000K6B1F2,5.0,1208217600
134153,A2FP0EGW1D05HO,B000EEJ3JG,2.0,1208304000
171490,A2FP0EGW1D05HO,B000QU4SDY,3.0,1208304000
188676,A2FP0EGW1D05HO,B000VT95QU,2.0,1242604800
203182,A2FP0EGW1D05HO,B0013O748I,4.0,1242691200
247959,A2FP0EGW1D05HO,B001QCXSGE,4.0,1250208000
145279,A2FP0EGW1D05HO,B000GAQPOO,5.0,1278892800
112230,A2FP1VAXMLALJL,B0009FZWMW,4.0,1333238400
51171,A2FP1VAXMLALJL,B0002E38DK,5.0,1386028800
122459,A2FP1VAXMLALJL,B000BGX5TG,5.0,1386028800
322006,A2FP1VAXMLALJL,B003MV0U5E,2.0,1386028800
118793,A2FP1VAXMLALJL,B000ARHBN2,5.0,1387756800
241476,A2FP1VAXMLALJL,B001MW9OC0,4.0,1387756800
204685,A2FP1VAXMLALJL,B0014WOTNW,3.0,1387843200
51136,A2FP1VAXMLALJL,B0002E38BM,5.0,1388534400
96233,A2FP1VAXMLALJL,B00063678K,5.0,1388534400
217896,A2FP1VAXMLALJL,B001ASOP4S,4.0,1388534400
186681,A2FP1VAXMLALJL,B000VBH2IG,4.0,1388620800
265966,A2FP1VAXMLALJL,B002848BE8,4.0,1388620800
346080,A2FP1VAXMLALJL,B0046XSEA0,4.0,1388620800
379039,A2FP1VAXMLALJL,B0054RCD4U,2.0,1388620800
379044,A2FP1VAXMLALJL,B0054RCOLC,3.0,1388620800
379068,A2FP1VAXMLALJL,B0054RE1YA,4.0,1388620800
265945,A2FP1VAXMLALJL,B0028447KK,4.0,1389916800
379066,A2FP1VAXMLALJL,B0054RE15O,4.0,1389916800
50864,A2FP1VAXMLALJL,B0002E37PY,5.0,1392336000
219735,A2FP1VAXMLALJL,B001BAJNRO,4.0,1392508800
349407,A2FP1VAXMLALJL,B004ARUO2S,4.0,1393372800
168114,A2FP1VAXMLALJL,B000P64DI4,5.0,1402963200
12992,A2FZ4Z0UFA1OR8,B000068NTU,5.0,1327449600
41362,A2FZ4Z0UFA1OR8,B0002DUS8E,4.0,1327449600
44090,A2FZ4Z0UFA1OR8,B0002E1I2I,5.0,1327449600
67362,A2FZ4Z0UFA1OR8,B0002F7K7Y,5.0,1327449600
72592,A2FZ4Z0UFA1OR8,B0002GLDQM,5.0,1327449600
111010,A2FZ4Z0UFA1OR8,B000978D58,4.0,1327449600
153381,A2FZ4Z0UFA1OR8,B000JRPYGE,5.0,1327449600
172031,A2FZ4Z0UFA1OR8,B000RGD9PK,5.0,1327449600
192978,A2FZ4Z0UFA1OR8,B000XPO0IU,5.0,1327449600
224865,A2FZ4Z0UFA1OR8,B001ECQONK,5.0,1327449600
245900,A2FZ4Z0UFA1OR8,B001PGXHX0,4.0,1327449600
286462,A2FZ4Z0UFA1OR8,B002R9ILOY,4.0,1327449600
305053,A2FZ4Z0UFA1OR8,B003AKKZKC,3.0,1327449600
317851,A2FZ4Z0UFA1OR8,B003JIR81O,5.0,1327449600
12876,A2G12DY50U700V,B000068NSX,5.0,1390953600
35590,A2G12DY50U700V,B0002D0CAI,5.0,1390953600
36730,A2G12DY50U700V,B0002D0CLM,4.0,1390953600
70755,A2G12DY50U700V,B0002GJ3ZA,5.0,1390953600
73160,A2G12DY50U700V,B0002GMGYA,5.0,1390953600
105038,A2G12DY50U700V,B0007GGUGA,5.0,1390953600
116876,A2G12DY50U700V,B000A6ASSS,5.0,1390953600
167583,A2G12DY50U700V,B000P5OUCE,5.0,1390953600
170241,A2G12DY50U700V,B000QC6M36,5.0,1390953600
246496,A2G12DY50U700V,B001PGXJGU,5.0,1390953600
261503,A2G12DY50U700V,B0022MXW0O,5.0,1390953600
413643,A2G12DY50U700V,B0071AWVLS,5.0,1390953600
110618,A2G2DXPFZKG48W,B000978D58,5.0,1150243200
30779,A2G2DXPFZKG48W,B0002CZW0Y,5.0,1196208000
152834,A2G2DXPFZKG48W,B000JKVLR2,5.0,1201910400
164925,A2G2DXPFZKG48W,B000ODQYNA,3.0,1212451200
197238,A2G2DXPFZKG48W,B000ZMZ8QE,5.0,1213574400
131664,A2G2DXPFZKG48W,B000E63GEC,5.0,1222992000
159991,A2G2DXPFZKG48W,B000LQLDM2,4.0,1222992000
195883,A2G2DXPFZKG48W,B000YPCI1K,5.0,1259712000
237536,A2G2DXPFZKG48W,B001LF5F30,5.0,1259712000
1993,A2G2DXPFZKG48W,1423403363,1.0,1298160000
281237,A2G2DXPFZKG48W,B002NLSDAS,5.0,1364428800
109738,A2G2DXPFZKG48W,B00083CZDO,5.0,1394236800
173111,A2G2DXPFZKG48W,B000RNB720,5.0,1394236800
335528,A2G2DXPFZKG48W,B003Y3ASW0,5.0,1397865600
51804,A2G2DXPFZKG48W,B0002E3CHC,5.0,1400112000
351364,A2G2DXPFZKG48W,B004EBG5QE,5.0,1400112000
455297,A2G2DXPFZKG48W,B00AQBT3EW,5.0,1400112000
386982,A2G2DXPFZKG48W,B005ETZA6Q,5.0,1402963200
88606,A2G3VQU2GRN8BU,B0002M728Y,5.0,1316044800
88660,A2G3VQU2GRN8BU,B0002M72JS,5.0,1316044800
110991,A2G3VQU2GRN8BU,B000978D58,3.0,1316044800
115159,A2G3VQU2GRN8BU,B0009VCPX0,5.0,1316044800
172998,A2G3VQU2GRN8BU,B000RMQM4E,5.0,1316044800
238573,A2G3VQU2GRN8BU,B001LNO9JI,4.0,1316044800
317143,A2G3VQU2GRN8BU,B003IKARXE,4.0,1316044800
381094,A2G3VQU2GRN8BU,B0057YBE18,4.0,1318464000
344018,A2G3VQU2GRN8BU,B0045HFDOC,4.0,1367712000
363060,A2G3VQU2GRN8BU,B004PFWZHM,5.0,1376524800
165907,A2G3VQU2GRN8BU,B000OR5928,5.0,1381968000
45937,A2G3VQU2GRN8BU,B0002E1O90,5.0,1397606400
481344,A2G3VQU2GRN8BU,B00E0UEJ26,4.0,1397606400
325001,A2G548RFY03L2D,B003S3S0DU,5.0,1350086400
444417,A2G548RFY03L2D,B009AS1FLG,5.0,1350086400
84968,A2G548RFY03L2D,B0002KPIGY,4.0,1357689600
114110,A2G548RFY03L2D,B0009QTQ2S,1.0,1357689600
272411,A2G548RFY03L2D,B002EWV8NA,5.0,1357689600
289063,A2G548RFY03L2D,B002T7F1AQ,4.0,1357689600
295011,A2G548RFY03L2D,B0030LH4R8,5.0,1357689600
166114,A2G548RFY03L2D,B000ORCKYI,5.0,1357948800
363922,A2G548RFY03L2D,B004QJMN1A,5.0,1357948800
51313,A2G548RFY03L2D,B0002E390C,5.0,1365465600
35880,A2G9UCBLL9YLET,B0002D0CEO,5.0,1358121600
249634,A2G9UCBLL9YLET,B001R2KCOY,3.0,1358121600
382985,A2G9UCBLL9YLET,B005CBYJCM,5.0,1358121600
418748,A2G9UCBLL9YLET,B007BY2F7O,3.0,1358121600
438138,A2G9UCBLL9YLET,B008PDVLPW,3.0,1358121600
445180,A2G9UCBLL9YLET,B009DOB4TA,3.0,1358121600
98598,A2G9UCBLL9YLET,B0006GR3RQ,4.0,1359072000
246673,A2G9UCBLL9YLET,B001PGXKC8,3.0,1359072000
335539,A2G9UCBLL9YLET,B003Y3ASW0,4.0,1359072000
48129,A2G9UCBLL9YLET,B0002E2KPC,5.0,1362700800
113699,A2G9UCBLL9YLET,B0009K9MUA,5.0,1362700800
415928,A2G9UCBLL9YLET,B0074GK2RO,4.0,1362700800
172628,A2GHYL357KN5D7,B000RLBYZW,5.0,1349308800
261204,A2GHYL357KN5D7,B0021ET9WS,5.0,1349308800
376392,A2GHYL357KN5D7,B0051VJ1Z8,5.0,1349308800
191876,A2GHYL357KN5D7,B000WZ7FT2,5.0,1363824000
236908,A2GHYL357KN5D7,B001L8NGAG,5.0,1363824000
244009,A2GHYL357KN5D7,B001OI9CJM,5.0,1363824000
265788,A2GHYL357KN5D7,B0027YCP64,5.0,1363824000
272142,A2GHYL357KN5D7,B002EL0E3G,5.0,1363824000
299742,A2GHYL357KN5D7,B0036B8QEW,5.0,1363824000
389171,A2GHYL357KN5D7,B005FM2AVU,5.0,1363824000
389173,A2GHYL357KN5D7,B005FM2CEA,5.0,1363824000
13902,A2GHYL357KN5D7,B000068O3D,5.0,1372723200
297986,A2GHYL357KN5D7,B00352MHGK,5.0,1398816000
51683,A2GHYL357KN5D7,B0002E3B78,1.0,1404345600
59025,A2GHYL357KN5D7,B0002F52EW,5.0,1404345600
69084,A2GHYL357KN5D7,B0002FOLPI,4.0,1404345600
260064,A2GHYL357KN5D7,B002024UDE,4.0,1404345600
320325,A2GML5RFMHMAYW,B003LHV1X4,5.0,1320364800
61587,A2GML5RFMHMAYW,B0002F5F9O,5.0,1343088000
210420,A2GML5RFMHMAYW,B001880EPE,5.0,1343088000
281351,A2GML5RFMHMAYW,B002NQTYFG,5.0,1343088000
300709,A2GML5RFMHMAYW,B0037ASKMK,4.0,1343088000
393382,A2GML5RFMHMAYW,B005LLGWBO,5.0,1343088000
413684,A2GML5RFMHMAYW,B0071D07BQ,5.0,1343088000
288167,A2GML5RFMHMAYW,B002SCZRX8,2.0,1369440000
133261,A2GML5RFMHMAYW,B000EEHFQ4,5.0,1374278400
423044,A2GML5RFMHMAYW,B007K92HGY,5.0,1375056000
58640,A2GMZZ6TDYOHY7,B0002F51DE,5.0,1312156800
67994,A2GMZZ6TDYOHY7,B0002FO5LS,5.0,1354492800
142868,A2GMZZ6TDYOHY7,B000FLHSAY,5.0,1354492800
432393,A2GMZZ6TDYOHY7,B0087UPXF2,5.0,1354492800
12942,A2GMZZ6TDYOHY7,B000068NTU,5.0,1355702400
13863,A2GMZZ6TDYOHY7,B000068O3D,5.0,1355702400
322179,A2GMZZ6TDYOHY7,B003N92RMO,5.0,1362009600
62618,A2GMZZ6TDYOHY7,B0002F6NJA,5.0,1366156800
53177,A2GMZZ6TDYOHY7,B0002E3GYG,5.0,1381795200
62612,A2GMZZ6TDYOHY7,B0002F6NJ0,5.0,1381795200
135399,A2GMZZ6TDYOHY7,B000EEJIDC,5.0,1388448000
222792,A2GMZZ6TDYOHY7,B001D86RSM,5.0,1391990400
258004,A2GMZZ6TDYOHY7,B001VO8E0C,4.0,1391990400
143109,A2GMZZ6TDYOHY7,B000FMDIXY,5.0,1394496000
37194,A2GNXNT8OJQQDR,B0002D0DBG,5.0,1362960000
37361,A2GNXNT8OJQQDR,B0002D0DWK,5.0,1362960000
58100,A2GNXNT8OJQQDR,B0002F4YB4,5.0,1362960000
94567,A2GNXNT8OJQQDR,B0002ZO3O2,5.0,1362960000
154023,A2GNXNT8OJQQDR,B000K66A6C,5.0,1362960000
60868,A2GNXNT8OJQQDR,B0002F5BFW,5.0,1377216000
63743,A2GNXNT8OJQQDR,B0002F73KI,4.0,1377216000
100270,A2GNXNT8OJQQDR,B0006NDF6C,5.0,1377216000
155168,A2GNXNT8OJQQDR,B000KGYAYQ,5.0,1377216000
179699,A2GNXNT8OJQQDR,B000UB1N3M,5.0,1377216000
10632,A2GV6DL2Y8J7HC,B00005KCLM,5.0,1136246400
7094,A2GV6DL2Y8J7HC,B000034D5H,5.0,1136332800
160445,A2GV6DL2Y8J7HC,B000M06EI0,3.0,1188345600
216972,A2GV6DL2Y8J7HC,B001AIR860,5.0,1231113600
247661,A2GV6DL2Y8J7HC,B001Q89F6K,5.0,1247443200
198220,A2GV6DL2Y8J7HC,B0010DGYL0,5.0,1247961600
283044,A2GV6DL2Y8J7HC,B002PHV1K4,5.0,1263168000
342061,A2GV6DL2Y8J7HC,B0043GB006,4.0,1294444800
114762,A2GV6DL2Y8J7HC,B0009V10PY,5.0,1296345600
221074,A2GV6DL2Y8J7HC,B001BWQA8W,3.0,1344902400
23984,A2GV6DL2Y8J7HC,B0001Z4PHS,3.0,1369008000
449639,A2GV6DL2Y8J7HC,B009VPJTZM,4.0,1396656000
372357,A2GVH4P25TXN8M,B004Y7BZ1S,5.0,1330905600
45338,A2GVH4P25TXN8M,B0002E1O2M,5.0,1354060800
45923,A2GVH4P25TXN8M,B0002E1O90,5.0,1354060800
133739,A2GVH4P25TXN8M,B000EEHKVY,5.0,1354060800
270671,A2GVH4P25TXN8M,B002CMLPYY,4.0,1354233600
331494,A2GVH4P25TXN8M,B003VWKPHC,5.0,1354233600
35743,A2GVH4P25TXN8M,B0002D0CEO,5.0,1354838400
45092,A2GVH4P25TXN8M,B0002E1O2C,5.0,1354838400
165298,A2GVH4P25TXN8M,B000OMG0KI,5.0,1354838400
444419,A2GVH4P25TXN8M,B009AS1FLG,5.0,1359072000
418224,A2GVH4P25TXN8M,B0079U37WM,3.0,1368489600
134775,A2GVH4P25TXN8M,B000EEJAFS,5.0,1374710400
154997,A2GWY78Y3YZ1I6,B000KEG8R0,1.0,1186704000
30005,A2GWY78Y3YZ1I6,B0002CZVKK,5.0,1214352000
29407,A2GWY78Y3YZ1I6,B0002CZV7I,1.0,1215820800
29361,A2GWY78Y3YZ1I6,B0002CZV6O,5.0,1216080000
39070,A2GWY78Y3YZ1I6,B0002D0KTG,5.0,1224979200
55277,A2GWY78Y3YZ1I6,B0002E5694,1.0,1225756800
2681,A2GWY78Y3YZ1I6,B000000YXC,5.0,1228521600
93509,A2GWY78Y3YZ1I6,B0002X4TWU,5.0,1237593600
93323,A2GWY78Y3YZ1I6,B0002VYE0E,5.0,1240790400
12409,A2GWY78Y3YZ1I6,B000063DQH,1.0,1251072000
158749,A2GWY78Y3YZ1I6,B000LC4Y1S,4.0,1252627200
23593,A2GWY78Y3YZ1I6,B0001IXRTC,5.0,1253923200
147143,A2GWY78Y3YZ1I6,B000GUJZTQ,5.0,1254355200
158733,A2GWY78Y3YZ1I6,B000LC4WUG,5.0,1255046400
24528,A2GWY78Y3YZ1I6,B000260QEM,4.0,1255219200
17672,A2GWY78Y3YZ1I6,B000087HXH,5.0,1257033600
179005,A2GWY78Y3YZ1I6,B000TLI020,5.0,1265155200
386652,A2GWY78Y3YZ1I6,B005EMNLLE,2.0,1326153600
63870,A2GXHHXGHVHAP,B0002F73Z8,5.0,1342051200
353513,A2GXHHXGHVHAP,B004GTTWXW,4.0,1342051200
64944,A2GXHHXGHVHAP,B0002F77PY,5.0,1342483200
65779,A2GXHHXGHVHAP,B0002F7ENY,5.0,1342483200
161070,A2GXHHXGHVHAP,B000MFK1ZW,5.0,1342483200
275760,A2GXHHXGHVHAP,B002HTRJVU,5.0,1342656000
37340,A2GXHHXGHVHAP,B0002D0DWK,5.0,1358985600
92218,A2GXHHXGHVHAP,B0002S01N6,4.0,1358985600
103058,A2GXHHXGHVHAP,B0006ZUZOU,4.0,1358985600
288002,A2GXHHXGHVHAP,B002S53CN2,3.0,1358985600
350116,A2GXHHXGHVHAP,B004BU24N6,5.0,1358985600
264024,A2GXHHXGHVHAP,B0026RB0G8,5.0,1376265600
178544,A2H3JURQZOHVMB,B000T7LKTO,5.0,1294704000
277074,A2H3JURQZOHVMB,B002JAPES2,5.0,1297641600
278693,A2H3JURQZOHVMB,B002KSATX8,5.0,1297641600
204123,A2H3JURQZOHVMB,B0014I4KMG,5.0,1329004800
211080,A2H3JURQZOHVMB,B0018JD5UE,5.0,1329004800
362180,A2H3JURQZOHVMB,B004OTQSP4,5.0,1331683200
300803,A2H3JURQZOHVMB,B0037FFBJK,5.0,1333929600
339771,A2H3JURQZOHVMB,B00415Z9VK,5.0,1333929600
371074,A2H3JURQZOHVMB,B004X97D4U,5.0,1333929600
413288,A2H3JURQZOHVMB,B0070BGC2C,5.0,1333929600
419835,A2H3JURQZOHVMB,B007FOV0VM,5.0,1346371200
201089,A2H3JURQZOHVMB,B0012DVI78,5.0,1347494400
219054,A2H3JURQZOHVMB,B001B34NO4,5.0,1359331200
442632,A2H3JURQZOHVMB,B00949G2QY,5.0,1359331200
440661,A2H3JURQZOHVMB,B009110TB4,5.0,1362528000
430279,A2H3JURQZOHVMB,B0083OTQKA,5.0,1363651200
276449,A2H3JURQZOHVMB,B002IN81CQ,5.0,1364688000
425268,A2H3JURQZOHVMB,B007RD4NTM,5.0,1364688000
468620,A2H3JURQZOHVMB,B00BX8MLZA,5.0,1368921600
496871,A2H3JURQZOHVMB,B00I0O9QJY,5.0,1396656000
154208,A2H5GRB3XXEBX0,B000K67YC6,5.0,1278288000
161802,A2H5GRB3XXEBX0,B000MW8GJI,5.0,1300752000
66133,A2H5GRB3XXEBX0,B0002F7IIK,5.0,1303862400
281392,A2H5GRB3XXEBX0,B002NTURHW,4.0,1323648000
328977,A2H5GRB3XXEBX0,B003VWJ2K8,5.0,1324944000
52576,A2H5GRB3XXEBX0,B0002E3DNK,5.0,1336435200
216497,A2H5GRB3XXEBX0,B001AH83UG,4.0,1355356800
390774,A2H5GRB3XXEBX0,B005HJAH2A,5.0,1355356800
186291,A2H5GRB3XXEBX0,B000VBH2IG,5.0,1363132800
325794,A2H5GRB3XXEBX0,B003TLSN74,5.0,1375315200
356639,A2H5GRB3XXEBX0,B004JSHK0C,5.0,1375315200
411702,A2H5GRB3XXEBX0,B006WPGZAG,5.0,1375315200
135234,A2H5GRB3XXEBX0,B000EEJGH0,5.0,1379116800
219182,A2H5GRB3XXEBX0,B001B6CMGW,3.0,1379548800
167760,A2H5GRB3XXEBX0,B000P5PKTG,4.0,1381363200
16698,A2H5GRB3XXEBX0,B00006LVEU,5.0,1383264000
250939,A2H629SI5VJGRM,B001REJX1U,5.0,1296086400
101472,A2H629SI5VJGRM,B0006NL5SM,5.0,1299024000
196006,A2H629SI5VJGRM,B000YYDKPO,5.0,1299456000
230710,A2H629SI5VJGRM,B001GL3B4Y,5.0,1306195200
174810,A2H629SI5VJGRM,B000RXN6XI,5.0,1307318400
252012,A2H629SI5VJGRM,B001RNZQH6,5.0,1307404800
102142,A2H629SI5VJGRM,B0006UGEOU,5.0,1310860800
114350,A2H629SI5VJGRM,B0009RLE5Y,5.0,1310947200
372883,A2H629SI5VJGRM,B004YPRPJ6,2.0,1311033600
85520,A2H629SI5VJGRM,B0002KZAKS,5.0,1311897600
177736,A2H629SI5VJGRM,B000SZVZ74,5.0,1312070400
